index,name,e_mean,e_std,low_mean,low_std,q_mean,stratum
252,test_00252,1.3843356370925903,0.42751413583755493,0.1144150048494339,0.13337714970111847,0.9852272272109985,global_underexposed
253,test_00253,0.8385120034217834,0.28362947702407837,0.23355013132095337,0.11165893077850342,0.980791449546814,global_underexposed
254,test_00254,0.09769731760025024,0.03194203972816467,0.4196527302265167,0.2005787193775177,0.9461876153945923,near_identity
255,test_00255,2.2533175945281982,0.4296092092990875,0.05972128361463547,0.03136567026376724,1.0,global_underexposed
256,test_00256,1.6688653230667114,0.5050502419471741,0.1433245688676834,0.12418094277381897,0.9876655340194702,global_underexposed
257,test_00257,2.2980923652648926,0.31430456042289734,0.05933251604437828,0.026215950027108192,1.0,global_underexposed
258,test_00258,0.3834894299507141,0.25447919964790344,0.19360937178134918,0.12590579688549042,0.9112335443496704,mixed_regular
259,test_00259,0.7705906629562378,0.45921504497528076,0.17884480953216553,0.10994911193847656,0.9676529169082642,global_underexposed
260,test_00260,1.6183083057403564,0.3393891155719757,0.06803451478481293,0.03615744784474373,1.0,global_underexposed
261,test_00261,0.6874405145645142,0.5214144587516785,0.29409629106521606,0.1649271845817566,1.0,mixed_regular
262,test_00262,0.5904024243354797,0.42256686091423035,0.3002685606479645,0.17697717249393463,0.9608176946640015,mixed_regular
263,test_00263,1.4196754693984985,0.3559512794017792,0.10126057267189026,0.044928740710020065,1.0,global_underexposed
264,test_00264,0.003986340947449207,0.0019290851196274161,0.4186899960041046,0.19209717214107513,1.0,near_identity
265,test_00265,1.1267156600952148,0.45672547817230225,0.12766072154045105,0.07904154807329178,0.9136718511581421,global_underexposed
266,test_00266,0.12381894886493683,0.01916644535958767,0.46881216764450073,0.0919807180762291,1.0,near_identity
267,test_00267,0.5441349148750305,0.32942089438438416,0.344216525554657,0.2566642761230469,0.9427116513252258,high_structure_or_noise
268,test_00268,1.2761162519454956,0.338518887758255,0.2049517035484314,0.25407108664512634,0.9299232959747314,global_underexposed
269,test_00269,1.5124579668045044,0.18834379315376282,0.12829633057117462,0.04491515830159187,1.0,global_underexposed
270,test_00270,1.380902647972107,0.2688027024269104,0.06430329382419586,0.051914818584918976,1.0,global_underexposed
271,test_00271,0.009435022249817848,0.0075238607823848724,0.5734122395515442,0.2655012011528015,0.9302215576171875,near_identity
272,test_00272,1.1166455745697021,0.10738491266965866,0.17011737823486328,0.19153866171836853,0.9611679315567017,global_underexposed
273,test_00273,1.1872966289520264,0.5683646202087402,0.2637118101119995,0.25881725549697876,0.9207664728164673,local_uneven
274,test_00274,1.3086620569229126,0.18389514088630676,0.13055691123008728,0.05333143100142479,1.0,global_underexposed
275,test_00275,1.1832605600357056,0.28250983357429504,0.1325516700744629,0.07903704047203064,1.0,global_underexposed
276,test_00276,1.5195919275283813,0.3612659275531769,0.12648777663707733,0.06066516041755676,1.0,global_underexposed
277,test_00277,0.8933940529823303,0.23277069628238678,0.11163875460624695,0.0805158019065857,1.0,global_underexposed
278,test_00278,2.0014264583587646,0.3824837803840637,0.05915790796279907,0.025852903723716736,1.0,global_underexposed
279,test_00279,1.5700615644454956,0.12306594848632812,0.12247483432292938,0.05260429158806801,0.946550726890564,global_underexposed
280,test_00280,1.7152260541915894,0.3592715561389923,0.10272091627120972,0.04702005535364151,0.967951238155365,global_underexposed
281,test_00281,1.2529479265213013,0.3000524640083313,0.08071954548358917,0.07943563163280487,1.0,global_underexposed
282,test_00282,1.7434273958206177,0.30016857385635376,0.054376766085624695,0.0372685045003891,1.0,global_underexposed
283,test_00283,2.0375871658325195,0.39628365635871887,0.13124947249889374,0.1958884745836258,0.9601302742958069,global_underexposed
284,test_00284,0.04667816311120987,0.006352501455694437,0.39382466673851013,0.20297399163246155,1.0,near_identity
285,test_00285,2.002802610397339,0.3820193111896515,0.07214193791151047,0.04043341800570488,1.0,global_underexposed
286,test_00286,1.371726155281067,0.3906295895576477,0.11739383637905121,0.08526527881622314,0.9388724565505981,global_underexposed
287,test_00287,1.3927793502807617,0.43624845147132874,0.16886667907238007,0.0993226170539856,1.0,global_underexposed
288,test_00288,0.050554536283016205,0.008167184889316559,0.5698099136352539,0.21159489452838898,0.9395470023155212,near_identity
289,test_00289,0.05727941542863846,0.017451267689466476,0.3083677291870117,0.1188889741897583,1.0,near_identity
290,test_00290,0.878314733505249,0.25860780477523804,0.2599492073059082,0.12476383149623871,1.0,global_underexposed
291,test_00291,0.11358515918254852,0.02881801500916481,0.3455420732498169,0.10480999201536179,1.0,near_identity
292,test_00292,1.5473401546478271,0.2935275137424469,0.02983715757727623,0.03362105414271355,0.9425689578056335,global_underexposed
293,test_00293,2.112804412841797,0.30547401309013367,0.049696262925863266,0.02727898396551609,1.0,global_underexposed
294,test_00294,1.2870314121246338,0.4371397793292999,0.13181105256080627,0.07739098370075226,0.9150856137275696,global_underexposed
295,test_00295,0.12950889766216278,0.02909594215452671,0.39146074652671814,0.17220836877822876,1.0,near_identity
296,test_00296,1.794281244277954,0.2732468843460083,0.072089284658432,0.04272904247045517,1.0,global_underexposed
297,test_00297,1.3815666437149048,0.38300061225891113,0.11281679570674896,0.07317990809679031,1.0,global_underexposed
298,test_00298,1.2540150880813599,0.3130371570587158,0.1519658863544464,0.2025124877691269,0.9593650698661804,global_underexposed
299,test_00299,1.0592641830444336,0.43757176399230957,0.20821437239646912,0.20884649455547333,0.9706878662109375,global_underexposed
300,test_00300,1.2929623126983643,0.360801637172699,0.16191017627716064,0.07384580373764038,1.0,global_underexposed
301,test_00301,0.008968643844127655,0.0037138063926249743,0.2953220307826996,0.1492241621017456,0.9222190976142883,near_identity
302,test_00302,1.4295746088027954,0.5590202212333679,0.07868101447820663,0.07301201671361923,0.9741379022598267,local_uneven
303,test_00303,0.08080136775970459,0.046191491186618805,0.41318318247795105,0.261179655790329,1.0,near_identity
304,test_00304,1.0528819561004639,0.4007455110549927,0.22377872467041016,0.10658857971429825,1.0,global_underexposed
305,test_00305,2.1335015296936035,0.3176141381263733,0.06209232658147812,0.02647489309310913,0.9601821899414062,global_underexposed
306,test_00306,1.6282769441604614,0.153467059135437,0.053947363048791885,0.04332045093178749,1.0,global_underexposed
307,test_00307,0.8180557489395142,0.3275904059410095,0.31540438532829285,0.12331165373325348,1.0,global_underexposed
308,test_00308,1.3653552532196045,0.16052065789699554,0.1495012640953064,0.05384518578648567,1.0,global_underexposed
309,test_00309,2.1303858757019043,0.36054620146751404,0.06563883274793625,0.03576723858714104,1.0,global_underexposed
310,test_00310,0.4890546500682831,0.24043764173984528,0.18621133267879486,0.10738734900951385,0.9453575611114502,mixed_regular
311,test_00311,1.7347084283828735,0.2893337607383728,0.05221922695636749,0.04859790578484535,1.0,global_underexposed
312,test_00312,1.429386019706726,0.35356342792510986,0.16621741652488708,0.24785441160202026,0.9335548877716064,global_underexposed
313,test_00313,1.399274468421936,0.3766520619392395,0.10977401584386826,0.06580230593681335,0.9635284543037415,global_underexposed
314,test_00314,0.010557912290096283,0.0021440775599330664,0.37514740228652954,0.25539737939834595,1.0,near_identity
315,test_00315,0.20415817201137543,0.0367240384221077,0.3782597780227661,0.15422984957695007,0.9309219121932983,mixed_regular
316,test_00316,1.3227349519729614,0.33297187089920044,0.1687559187412262,0.06965766102075577,1.0,global_underexposed
317,test_00317,0.13974913954734802,0.0563066303730011,0.3326997756958008,0.20171073079109192,1.0,near_identity
318,test_00318,1.3446898460388184,0.46216756105422974,0.14776857197284698,0.10360501706600189,1.0,global_underexposed
319,test_00319,0.4026942253112793,0.2925787568092346,0.35891902446746826,0.1778804212808609,1.0,mixed_regular
320,test_00320,0.04459639638662338,0.018410351127386093,0.33483558893203735,0.22347472608089447,0.9663947820663452,near_identity
321,test_00321,0.7970862984657288,0.2648354768753052,0.21287518739700317,0.07402480393648148,0.976641058921814,global_underexposed
322,test_00322,0.02016276866197586,0.008008352480828762,0.5091280341148376,0.13058091700077057,1.0,near_identity
323,test_00323,1.013769507408142,0.388698548078537,0.2308996021747589,0.24556942284107208,0.9308182001113892,global_underexposed
324,test_00324,0.42898544669151306,0.3791514039039612,0.2584594786167145,0.15346601605415344,0.9836449027061462,mixed_regular
325,test_00325,0.105955570936203,0.021898111328482628,0.4328782260417938,0.11944442242383957,1.0,near_identity
326,test_00326,1.4298219680786133,0.3718217611312866,0.06243770569562912,0.14803749322891235,0.9816474914550781,global_underexposed
327,test_00327,0.23283952474594116,0.04492947459220886,0.413737028837204,0.09803275763988495,1.0,mixed_regular
328,test_00328,1.952222466468811,0.3966067135334015,0.0688718929886818,0.027698136866092682,1.0,global_underexposed
329,test_00329,1.7306441068649292,0.3974215090274811,0.08259128034114838,0.05045417696237564,1.0,global_underexposed
330,test_00330,0.8677704930305481,0.23531001806259155,0.18760593235492706,0.10597008466720581,0.9490410089492798,global_underexposed
331,test_00331,1.7433571815490723,0.32621118426322937,0.10268470644950867,0.059522803872823715,1.0,global_underexposed
332,test_00332,0.6433802843093872,0.38985681533813477,0.288862943649292,0.14772483706474304,1.0,mixed_regular
333,test_00333,0.21260003745555878,0.018911488354206085,0.21131964027881622,0.12479102611541748,0.9528281688690186,mixed_regular
334,test_00334,1.1381473541259766,0.42499569058418274,0.08698700368404388,0.07609738409519196,0.9806358218193054,global_underexposed
335,test_00335,1.002429723739624,0.29749688506126404,0.1867029070854187,0.07595575600862503,1.0,global_underexposed
336,test_00336,0.9890004396438599,0.2964332401752472,0.21120117604732513,0.108127661049366,1.0,global_underexposed
337,test_00337,1.8066697120666504,0.3059910237789154,0.08284793794155121,0.04124917834997177,0.9839820861816406,global_underexposed
338,test_00338,0.1967025250196457,0.19690284132957458,0.4710429906845093,0.1894935518503189,0.9611937999725342,near_identity
339,test_00339,1.0546693801879883,0.4472600817680359,0.16078384220600128,0.1313958764076233,0.9421798586845398,global_underexposed
340,test_00340,0.6792048215866089,0.3065294623374939,0.2220468521118164,0.12449271976947784,1.0,mixed_regular
341,test_00341,0.9761973023414612,0.33847707509994507,0.17801450192928314,0.08226571977138519,1.0,global_underexposed
342,test_00342,1.192570447921753,0.28623801469802856,0.14676611125469208,0.07750248163938522,1.0,global_underexposed
343,test_00343,0.03346065431833267,0.01157603319734335,0.23529653251171112,0.13775517046451569,1.0,near_identity
344,test_00344,1.5137308835983276,0.5856556296348572,0.08440534770488739,0.0818059891462326,1.0,local_uneven
345,test_00345,0.017779717221856117,0.00667874701321125,0.32693934440612793,0.16523060202598572,0.9689369201660156,near_identity
346,test_00346,0.1290811151266098,0.03942852094769478,0.31877976655960083,0.14900492131710052,1.0,near_identity
347,test_00347,1.0838251113891602,0.45971032977104187,0.1712295413017273,0.10607495158910751,1.0,global_underexposed
348,test_00348,1.8031295537948608,0.5119005441665649,0.11999619007110596,0.22591270506381989,0.9503509998321533,global_underexposed
349,test_00349,1.7047086954116821,0.34430763125419617,0.11553022265434265,0.05485084280371666,1.0,global_underexposed
350,test_00350,1.9627002477645874,0.4094964563846588,0.0789661556482315,0.04427488520741463,1.0,global_underexposed
351,test_00351,1.897916555404663,0.35401856899261475,0.07466407865285873,0.05062483623623848,0.9355522394180298,global_underexposed
352,test_00352,2.0160999298095703,0.40899789333343506,0.05943478271365166,0.0395377092063427,0.9190413951873779,global_underexposed
353,test_00353,0.25669482350349426,0.04661509767174721,0.372398316860199,0.17983020842075348,1.0,mixed_regular
354,test_00354,1.5218411684036255,0.4007386267185211,0.1229393482208252,0.06912016123533249,0.9236457347869873,global_underexposed
355,test_00355,1.784254550933838,0.30537229776382446,0.09851135313510895,0.040635861456394196,1.0,global_underexposed
356,test_00356,1.104792833328247,0.3777344226837158,0.19676418602466583,0.2530151903629303,0.9291839599609375,global_underexposed
357,test_00357,0.8942576050758362,0.3367159366607666,0.15555670857429504,0.05333391949534416,1.0,global_underexposed
358,test_00358,0.7103457450866699,0.47304385900497437,0.23215878009796143,0.11343720555305481,1.0,mixed_regular
359,test_00359,1.8298908472061157,0.2903832197189331,0.13338401913642883,0.24637944996356964,0.9374198913574219,global_underexposed
360,test_00360,0.31264397501945496,0.26084762811660767,0.4323698580265045,0.15086479485034943,1.0,mixed_regular
361,test_00361,1.8974578380584717,0.33685776591300964,0.06393421441316605,0.04256872832775116,1.0,global_underexposed
362,test_00362,0.461782842874527,0.33498308062553406,0.31421753764152527,0.14632661640644073,1.0,mixed_regular
363,test_00363,2.0513272285461426,0.3884361982345581,0.07342493534088135,0.04663502797484398,1.0,global_underexposed
364,test_00364,0.8764196634292603,0.36718007922172546,0.1350151002407074,0.08367153257131577,1.0,global_underexposed
365,test_00365,1.7791115045547485,0.26932138204574585,0.05452318489551544,0.03080952912569046,1.0,global_underexposed
366,test_00366,1.2557027339935303,0.41844040155410767,0.13792413473129272,0.0811794176697731,1.0,global_underexposed
367,test_00367,0.5242723226547241,0.44602417945861816,0.288777232170105,0.13993048667907715,1.0,mixed_regular
368,test_00368,0.017311623319983482,0.004991731606423855,0.4958082437515259,0.1369798630475998,1.0,near_identity
369,test_00369,0.2541252076625824,0.05175619199872017,0.3279556632041931,0.17733371257781982,1.0,mixed_regular
370,test_00370,0.8996975421905518,0.3441450297832489,0.26320359110832214,0.10008976608514786,1.0,global_underexposed
371,test_00371,0.029983676970005035,0.009357597678899765,0.3876956105232239,0.14036671817302704,1.0,near_identity
372,test_00372,0.010384888388216496,0.002675346564501524,0.2836799919605255,0.18952713906764984,1.0,near_identity
373,test_00373,0.535175621509552,0.2652037441730499,0.34822824597358704,0.12342489510774612,1.0,mixed_regular
374,test_00374,1.5583410263061523,0.4407678544521332,0.13502994179725647,0.07924607396125793,0.95705646276474,global_underexposed
375,test_00375,2.2059977054595947,0.3452537953853607,0.07197463512420654,0.15648788213729858,0.9770950078964233,global_underexposed
376,test_00376,1.4101327657699585,0.21422038972377777,0.14942730963230133,0.053488437086343765,1.0,global_underexposed
377,test_00377,0.9546111226081848,0.3691807985305786,0.19890938699245453,0.1304008811712265,1.0,global_underexposed
378,test_00378,0.15098342299461365,0.025216685608029366,0.46355947852134705,0.22472776472568512,0.9130752682685852,near_identity
379,test_00379,0.6564552187919617,0.27743011713027954,0.26885986328125,0.2287510186433792,0.9335548281669617,high_structure_or_noise
380,test_00380,0.00433869194239378,0.0019527350086718798,0.5445114374160767,0.19482995569705963,0.9648643732070923,near_identity
381,test_00381,0.7827205657958984,0.37661686539649963,0.1636449545621872,0.08214138448238373,1.0,global_underexposed
382,test_00382,0.17068126797676086,0.04873986914753914,0.3648282289505005,0.12788771092891693,0.9867965579032898,near_identity
383,test_00383,0.06081647425889969,0.015341402031481266,0.4917810559272766,0.2012660652399063,1.0,near_identity
384,test_00384,1.5245758295059204,0.324857622385025,0.14147087931632996,0.061119988560676575,1.0,global_underexposed
385,test_00385,1.6841981410980225,0.4313773810863495,0.11161194741725922,0.05394229665398598,1.0,global_underexposed
386,test_00386,0.9788842797279358,0.36049774289131165,0.2602015435695648,0.26159602403640747,0.9383537769317627,global_underexposed
387,test_00387,0.0004260263522155583,0.0002578153507784009,0.3429807722568512,0.2167290449142456,1.0,near_identity
388,test_00388,1.8111200332641602,0.36288684606552124,0.08359428495168686,0.05532251298427582,1.0,global_underexposed
389,test_00389,1.0385819673538208,0.44734901189804077,0.1457507610321045,0.06463202089071274,1.0,global_underexposed
390,test_00390,0.2296886295080185,0.029599158093333244,0.44872352480888367,0.20735369622707367,0.9323615431785583,mixed_regular
391,test_00391,1.742614507675171,0.326881468296051,0.08254143595695496,0.0557195208966732,1.0,global_underexposed
392,test_00392,0.7373546361923218,0.2748580276966095,0.23980894684791565,0.09157481044530869,1.0,mixed_regular
393,test_00393,0.050228267908096313,0.01973041705787182,0.3268180191516876,0.27073612809181213,1.0,near_identity
394,test_00394,1.7412834167480469,0.4373975992202759,0.13611355423927307,0.21130909025669098,0.9547348022460938,global_underexposed
395,test_00395,1.3448389768600464,0.23455071449279785,0.1305675506591797,0.05403792858123779,1.0,global_underexposed
396,test_00396,0.696624219417572,0.2315521538257599,0.26796644926071167,0.1309322863817215,0.9789627194404602,mixed_regular
397,test_00397,0.15872742235660553,0.04525090754032135,0.4122559428215027,0.20055684447288513,1.0,near_identity
398,test_00398,0.8618042469024658,0.14781048893928528,0.19646529853343964,0.07642323523759842,1.0,global_underexposed
399,test_00399,1.862937092781067,0.3844342827796936,0.11286716908216476,0.11404966562986374,0.9876006841659546,global_underexposed
400,test_00400,0.8181071877479553,0.34340226650238037,0.2809123992919922,0.2667448818683624,0.9125694036483765,global_underexposed
401,test_00401,0.08969655632972717,0.015782609581947327,0.49420759081840515,0.0998009517788887,1.0,near_identity
402,test_00402,1.2975181341171265,0.46759605407714844,0.1295151710510254,0.08445648103952408,0.9796631336212158,global_underexposed
403,test_00403,1.5074779987335205,0.40126001834869385,0.10962105542421341,0.06302981078624725,1.0,global_underexposed
404,test_00404,0.07030918449163437,0.013330853544175625,0.4375373423099518,0.21800239384174347,0.9233734011650085,near_identity
405,test_00405,0.8598619699478149,0.3847760856151581,0.15073184669017792,0.0872793048620224,1.0,global_underexposed
406,test_00406,2.1428604125976562,0.44261857867240906,0.0468037948012352,0.030306939035654068,1.0,global_underexposed
407,test_00407,1.9672913551330566,0.5083740949630737,0.05654943361878395,0.03595998138189316,1.0,global_underexposed
408,test_00408,1.6792575120925903,0.11795628815889359,0.11001414060592651,0.03330262377858162,1.0,global_underexposed
409,test_00409,1.5475690364837646,0.26315903663635254,0.13171087205410004,0.15930074453353882,0.9752922058105469,global_underexposed
410,test_00410,1.4186255931854248,0.44923144578933716,0.0904378890991211,0.07256170362234116,1.0,global_underexposed
411,test_00411,0.06937598437070847,0.029316414147615433,0.4319950342178345,0.195793017745018,1.0,near_identity
412,test_00412,1.113762617111206,0.36272844672203064,0.1783968210220337,0.0867903083562851,1.0,global_underexposed
413,test_00413,1.6980634927749634,0.1435897797346115,0.08020797371864319,0.04036752134561539,0.957873523235321,global_underexposed
414,test_00414,0.20425789058208466,0.04970794543623924,0.37674885988235474,0.12837819755077362,1.0,mixed_regular
415,test_00415,1.5656540393829346,0.24683676660060883,0.0986175611615181,0.06347247958183289,1.0,global_underexposed
416,test_00416,1.5135090351104736,0.26799383759498596,0.14046619832515717,0.04985501617193222,1.0,global_underexposed
417,test_00417,0.8963419198989868,0.21220044791698456,0.2284974455833435,0.1249639242887497,0.9706748723983765,global_underexposed
418,test_00418,1.0702353715896606,0.45368847250938416,0.21480852365493774,0.16488085687160492,0.9838523864746094,global_underexposed
419,test_00419,1.361363410949707,0.20278215408325195,0.13565902411937714,0.03825618699193001,1.0,global_underexposed
420,test_00420,2.069882392883301,0.18444743752479553,0.05473710969090462,0.027620896697044373,1.0,global_underexposed
421,test_00421,1.800161600112915,0.3490488827228546,0.1323283612728119,0.16624879837036133,0.9723609685897827,global_underexposed
422,test_00422,1.8972777128219604,0.4326637387275696,0.06410492956638336,0.041096147149801254,1.0,global_underexposed
423,test_00423,0.043940577656030655,0.026070846244692802,0.48024192452430725,0.21111807227134705,1.0,near_identity
424,test_00424,1.5135782957077026,0.36473536491394043,0.09757494181394577,0.062435928732156754,1.0,global_underexposed
425,test_00425,0.28798776865005493,0.05001742020249367,0.39284747838974,0.16865505278110504,1.0,mixed_regular
426,test_00426,0.01115582324564457,0.004244187381118536,0.5870577692985535,0.13961264491081238,0.9790145754814148,near_identity
427,test_00427,0.6715152263641357,0.4473174810409546,0.18996626138687134,0.16048751771450043,1.0,mixed_regular
428,test_00428,2.1040549278259277,0.3828718662261963,0.06033320352435112,0.031450990587472916,1.0,global_underexposed
429,test_00429,0.8184258937835693,0.24564360082149506,0.12179794162511826,0.0699261873960495,1.0,global_underexposed
430,test_00430,1.4584485292434692,0.33048954606056213,0.11486925184726715,0.05669938772916794,1.0,global_underexposed
431,test_00431,1.6475374698638916,0.41736239194869995,0.10255002230405807,0.05341101810336113,1.0,global_underexposed
432,test_00432,0.03145541250705719,0.01994260773062706,0.4176158308982849,0.19586621224880219,0.9187561273574829,near_identity
433,test_00433,2.2082815170288086,0.3438601493835449,0.05634395033121109,0.02460094727575779,1.0,global_underexposed
434,test_00434,1.8525311946868896,0.23159533739089966,0.18197010457515717,0.2619827389717102,0.9221931099891663,global_underexposed
435,test_00435,0.6649032235145569,0.4823172092437744,0.1852421909570694,0.1357704997062683,1.0,mixed_regular
436,test_00436,0.17873185873031616,0.06278502196073532,0.4027404189109802,0.15931694209575653,1.0,near_identity
437,test_00437,0.1897638738155365,0.025985566899180412,0.44979310035705566,0.16302721202373505,1.0,near_identity
438,test_00438,1.757472038269043,0.3642215132713318,0.12000811100006104,0.06545419991016388,0.9678993225097656,global_underexposed
439,test_00439,1.7578256130218506,0.3187498152256012,0.08383681625127792,0.05695396289229393,1.0,global_underexposed
440,test_00440,2.019519805908203,0.4668141305446625,0.07385224848985672,0.03309578821063042,1.0,global_underexposed
441,test_00441,1.5396320819854736,0.37827494740486145,0.09118814766407013,0.08804056793451309,0.9082633852958679,global_underexposed
442,test_00442,0.8613484501838684,0.3843725323677063,0.17725712060928345,0.12469114363193512,0.9440345764160156,global_underexposed
443,test_00443,1.672284483909607,0.23403160274028778,0.08704876899719238,0.04552048444747925,1.0,global_underexposed
444,test_00444,1.3198684453964233,0.50667804479599,0.0732322558760643,0.06658780574798584,0.9868095517158508,global_underexposed
445,test_00445,1.993467092514038,0.303821325302124,0.048549339175224304,0.027886927127838135,1.0,global_underexposed
446,test_00446,0.8605648875236511,0.38819795846939087,0.21398358047008514,0.1533294916152954,0.9833725094795227,global_underexposed
447,test_00447,0.07223916798830032,0.018103275448083878,0.41775962710380554,0.19731101393699646,1.0,near_identity
448,test_00448,1.0878114700317383,0.31074100732803345,0.1542157530784607,0.11832745373249054,1.0,global_underexposed
449,test_00449,0.8747485876083374,0.4168127179145813,0.19014020264148712,0.20185890793800354,0.9676139950752258,global_underexposed
450,test_00450,0.9055686593055725,0.34873515367507935,0.182215616106987,0.12379457801580429,1.0,global_underexposed
451,test_00451,2.127598762512207,0.37338152527809143,0.048533421009778976,0.03599334880709648,1.0,global_underexposed
452,test_00452,1.5345864295959473,0.32095980644226074,0.138884499669075,0.0690387561917305,1.0,global_underexposed
453,test_00453,2.058194637298584,0.42354533076286316,0.07241175323724747,0.05453241989016533,1.0,global_underexposed
454,test_00454,1.8014159202575684,0.3093872666358948,0.1346430778503418,0.23454034328460693,0.9434769153594971,global_underexposed
455,test_00455,1.2820279598236084,0.42088767886161804,0.13417060673236847,0.0720377191901207,0.9553573727607727,global_underexposed
456,test_00456,0.014233820140361786,0.008032203651964664,0.6162735819816589,0.27907684445381165,1.0,near_identity
457,test_00457,1.075119137763977,0.4590771496295929,0.2083493322134018,0.127746120095253,1.0,global_underexposed
458,test_00458,1.878672480583191,0.38579079508781433,0.08067955821752548,0.044996682554483414,1.0,global_underexposed
459,test_00459,1.5953342914581299,0.3088427186012268,0.0651504248380661,0.024943504482507706,1.0,global_underexposed
460,test_00460,1.6178994178771973,0.3791550397872925,0.10335107147693634,0.05217190086841583,1.0,global_underexposed
461,test_00461,0.7042098641395569,0.21578717231750488,0.28669172525405884,0.2593352496623993,0.9214149117469788,high_structure_or_noise
462,test_00462,1.2070664167404175,0.3347214162349701,0.13683250546455383,0.06760194152593613,1.0,global_underexposed
463,test_00463,1.2561148405075073,0.21913805603981018,0.13376106321811676,0.05368960648775101,0.9312591552734375,global_underexposed
464,test_00464,0.4737929105758667,0.31526678800582886,0.362450510263443,0.12863372266292572,1.0,mixed_regular
465,test_00465,1.3480894565582275,0.37099045515060425,0.10123045742511749,0.056092917919158936,1.0,global_underexposed
466,test_00466,1.5500596761703491,0.36096516251564026,0.14151409268379211,0.05987874045968056,1.0,global_underexposed
467,test_00467,1.1150716543197632,0.5635156631469727,0.1536208987236023,0.11706779152154922,1.0,local_uneven
468,test_00468,1.1477253437042236,0.35985395312309265,0.2203207015991211,0.2567841410636902,0.9329841732978821,global_underexposed
469,test_00469,0.008518892340362072,0.004553401377052069,0.3946898281574249,0.10383405536413193,1.0,near_identity
470,test_00470,0.211472749710083,0.03813905641436577,0.5192795395851135,0.24983836710453033,0.9582366943359375,high_structure_or_noise
471,test_00471,1.39859938621521,0.3844054639339447,0.1564609408378601,0.21073170006275177,0.9563690423965454,global_underexposed
472,test_00472,1.6396563053131104,0.281194269657135,0.07368625700473785,0.03858080506324768,0.9752662181854248,global_underexposed
473,test_00473,2.1848130226135254,0.4080425202846527,0.018243229016661644,0.018128838390111923,1.0,global_underexposed
474,test_00474,1.1273094415664673,0.45198193192481995,0.10531862080097198,0.10773814469575882,1.0,global_underexposed
475,test_00475,1.533212423324585,0.33033913373947144,0.07277169078588486,0.04458386451005936,1.0,global_underexposed
476,test_00476,0.028057925403118134,0.01390148140490055,0.5704725980758667,0.1747530698776245,0.9827759265899658,near_identity
477,test_00477,0.09614874422550201,0.028158847242593765,0.44697147607803345,0.171711266040802,1.0,near_identity
478,test_00478,1.3837944269180298,0.36143314838409424,0.17714247107505798,0.21777452528476715,0.947601318359375,global_underexposed
479,test_00479,2.0765974521636963,0.4438987970352173,0.06377366185188293,0.038511890918016434,1.0,global_underexposed
480,test_00480,0.606562077999115,0.21515178680419922,0.30993664264678955,0.1938117891550064,0.9618034362792969,mixed_regular
481,test_00481,1.181880235671997,0.4324292540550232,0.1461935192346573,0.10099964588880539,0.9817253351211548,global_underexposed
482,test_00482,1.469811201095581,0.43747588992118835,0.14985519647598267,0.08533808588981628,1.0,global_underexposed
483,test_00483,0.026345916092395782,0.007272639311850071,0.2423648238182068,0.19330719113349915,1.0,near_identity
484,test_00484,1.1312384605407715,0.4160347282886505,0.15263894200325012,0.08487100154161453,0.9627113342285156,global_underexposed
485,test_00485,1.3239223957061768,0.3054177165031433,0.1502707153558731,0.05385022610425949,1.0,global_underexposed
486,test_00486,0.9264793395996094,0.28219684958457947,0.2872297763824463,0.22806482017040253,0.9292098879814148,global_underexposed
487,test_00487,1.9370520114898682,0.34577885270118713,0.06470277160406113,0.029787635430693626,1.0,global_underexposed
488,test_00488,0.836979329586029,0.4231702983379364,0.26050254702568054,0.09758736193180084,1.0,global_underexposed
489,test_00489,0.18863113224506378,0.04715469479560852,0.31852975487709045,0.14975368976593018,1.0,near_identity
490,test_00490,1.6460254192352295,0.3929363787174225,0.12942548096179962,0.06743177026510239,1.0,global_underexposed
491,test_00491,0.8448726534843445,0.45113468170166016,0.2491430640220642,0.13596172630786896,1.0,global_underexposed
492,test_00492,1.8049753904342651,0.16828833520412445,0.07076907157897949,0.040171362459659576,1.0,global_underexposed
493,test_00493,1.7929904460906982,0.3644476532936096,0.06284700334072113,0.05126221850514412,1.0,global_underexposed
494,test_00494,0.02443966269493103,0.004045475739985704,0.43156182765960693,0.27482396364212036,0.9431136846542358,near_identity
495,test_00495,0.0425739511847496,0.03069358319044113,0.5582129955291748,0.0871218740940094,1.0,near_identity
496,test_00496,0.06012001633644104,0.014612903818488121,0.44096726179122925,0.11176247894763947,1.0,near_identity
497,test_00497,0.0697704553604126,0.03462322801351547,0.12510992586612701,0.12073677778244019,1.0,near_identity
498,test_00498,0.08075547963380814,0.012134500779211521,0.31518733501434326,0.1970718652009964,1.0,near_identity
499,test_00499,2.0398244857788086,0.36287322640419006,0.1511121690273285,0.24410760402679443,0.9365638494491577,global_underexposed
